time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm,sensor_id
1701219600,25.166,76.1,0.006,0.091,108208
1701277200,25.867,75.966,0.0,0.0545,108208
1701259200,25.1,76.0,0.0005,0.0355,108208
1701262800,25.767,75.8,0.0005,0.046,108208
1701280800,25.434,76.0,0.01,0.107,108208
1701295200,27.3,75.0,0.0325,0.251,108208
1701270000,26.0,76.0,0.002,0.0725,108208
1701291600,26.066,74.8,0.011,0.14450000000000002,108208
1701248400,25.1,74.934,0.0,0.007,108208
1701273600,26.0,76.0,0.0015,0.0535,108208
1701180000,24.0,73.934,1.6989999999999998,1.932,108208
1701198000,23.0,73.733,1.2745,1.4915,108208
1701187200,24.0,74.0,1.678,1.8365,108208
1701140400,24.966,73.567,3.3015,3.7355,108208
1701169200,24.334,73.0,2.0035,2.266,108208
1701205200,23.0,73.934,0.9450000000000001,1.1164999999999998,108208
1701183600,24.0,74.0,1.6644999999999999,1.9135,108208
1701194400,23.0,74.0,1.5625,1.7385000000000002,108208
1701144000,25.0,72.566,3.472,3.8215000000000003,108208
1701151200,25.0,73.0,3.1574999999999998,3.487,108208
1701158400,25.0,72.767,2.549,2.8035,108208
1701162000,25.0,72.6,2.3075,2.6145,108208
1701172800,24.034,73.0,1.8635000000000002,2.139,108208
1701201600,23.0,74.0,1.0525,1.2665,108208
1701147600,25.0,73.0,3.3369999999999997,3.7165,108208
1701208800,23.0,73.0,0.8325,0.9954999999999999,108208
1701165600,24.867,73.0,2.11,2.3795,108208
1701133200,24.966,73.767,3.216,3.6340000000000003,108208
1701154800,25.0,73.0,2.8875,3.1755,108208
1701212400,23.5,74.9,0.11649999999999999,0.1995,108208
1701190800,23.233,73.767,1.587,1.8605,108208
1701176400,24.0,73.0,1.71,1.94,108208
1701129600,25.0,73.767,3.214,3.581,108208
1701136800,24.966,74.0,3.2565,3.625,108208
