time_stamp,iaqi_value
1701439200,0.02532
1701442800,0.02412
1701446400,0.10608
1701450000,0.21503999999999998
1701453600,0.23004
1701457200,0.16044000000000003
1701460800,0.10632
1701464400,0.07368
1701468000,1.2444
1701471600,0.0936
1701475200,0.0072
1701478800,0.03816
1701482400,0.09108
1701486000,0.135
1701489600,0.13152
1701493200,0.07164
1701496800,0.0924
1701500400,0.19368000000000002
1701504000,0.046079999999999996
1701507600,0.0468
1701511200,0.05327999999999997
1701514800,0.040319999999999974
1701518400,0.04896
1701522000,0.029279999999999997
1701525600,0.021359999999999997
1701529200,0.0057599999999999995
1701532800,0.017519999999999997
1701536400,0.03168
1701540000,0.030119999999999997
1701543600,0.04955999999999999
1701547200,0.07547999999999999
1701550800,0.1074
1701554400,0.14172
1701558000,0.06467999999999997
1701561600,0.42047999999999996
1701565200,0.024599999999999997
1701568800,0.022199999999999998
1701572400,0.13728
1701576000,0.059879999999999996
1701579600,0.12012
1701583200,0.16596
1701586800,0.13763999999999998
1701590400,0.06696
1701594000,0.01092
1701597600,0.004319999999999999
1701601200,0.00276
1701604800,0.001199999999999976
1701608400,0.0006
1701612000,0.0010799999999999998
1701615600,0.0021599999999999996
1701619200,0.00048
1701622800,0.81096
1701626400,2.07384
1701630000,0.015960000000000002
1701633600,0.0018
1701637200,0.01872
1701640800,0.00612
1701644400,0.00384
1701648000,0.00768
1701651600,0.022439999999999998
1701655200,0.01428
1701658800,0.007319999999999999
1701662400,0.0028799999999999997
1701666000,0.0
1701669600,0.0
1701673200,0.0
1701676800,0.0006
1701680400,0.00024
1701684000,0.0
1701687600,0.0
1701691200,0.10043999999999999
1701694800,0.00468
1701698400,0.0
1701702000,0.00456
1701705600,0.00084
1701709200,0.0
1701712800,0.04464
1701716400,0.008879999999999999
1701720000,0.31884
1701723600,0.36564
1701727200,0.07236
1701730800,0.008759999999999999
1701734400,0.03612
1701738000,0.07668
1701741600,0.018359999999999998
1701745200,0.01104
1701748800,0.00552
1701752400,0.00396
1701756000,0.00168
1701759600,0.0018
1701763200,0.00168
1701766800,0.00228
1701770400,0.00048
1701774000,0.0
1701777600,0.00012
1701781200,0.01956
1701784800,0.0013199999999999998
1701788400,0.0
1701792000,0.002399999999999976
1701795600,0.0114
1701799200,0.0074399999999999996
1701802800,0.0007199999999999999
1701806400,0.00012
1701810000,0.00035999999999999997
1701813600,0.0
1701817200,0.09911999999999999
1701820800,0.02424
1701824400,0.00192
1701828000,0.00156
1701831600,0.00492
1701835200,0.023039999999999998
1701838800,0.015960000000000002
1701842400,0.00396
1701846000,0.01092
1701849600,0.00756
1701853200,0.00588
1701856800,0.010199999999999975
1701860400,0.02616
1701864000,0.05232
1701867600,0.00456
1701871200,0.01296
1701874800,0.01788
1701878400,0.004319999999999999
1701882000,0.01116
1701885600,0.009
1701889200,0.0028799999999999997
1701892800,0.00156
1701896400,0.0
1701900000,0.0010799999999999998
1701903600,0.37944
1701907200,0.0010799999999999998
1701910800,0.01128
1701914400,0.0
1701918000,0.0007199999999999999
1701921600,0.0007199999999999999
1701925200,0.0010799999999999998
1701928800,0.0057599999999999995
1701932400,0.04512
1701936000,0.102
1701939600,0.16008
1701943200,0.06984
1701946800,0.0612
1701950400,0.08952
1701954000,0.08471999999999999
1701957600,0.11052000000000001
1701961200,0.00012
1701964800,0.00048
1701968400,0.00024
1701972000,0.004919999999999976
1701975600,0.0012
1701979200,0.00048
1701982800,0.0
1701986400,0.0006
1701990000,0.00035999999999999997
1701993600,0.0
1701997200,0.0010799999999999998
1702000800,0.0
1702004400,0.0021599999999999996
1702008000,0.00648
1702011600,0.02232
1702015200,0.01224
1702018800,0.019679999999999975
1702022400,0.006359999999999999
1702026000,0.008879999999999999
1702029600,0.00384
1702033200,0.0010799999999999998
1702036800,0.0021599999999999996
1702040400,0.006959999999999976
1702044000,0.04368
1702047600,0.1368
1702051200,0.09839999999999999
1702054800,0.14268
1702058400,0.16427999999999998
1702062000,0.07799999999999997
1702065600,0.04728
1702069200,0.54744
1702072800,2.79732
1702076400,0.9601199999999999
1702080000,0.42468
1702083600,0.25751999999999997
1702087200,0.24287999999999998
1702090800,0.31679999999999997
1702094400,0.24875999999999998
